ID,Level of Student,Graduate Level of Student,Total Men,Total Women,American Indian Alaskan Men,American Indian Alaskan Women,Asian Men,Asian Women,African American Men,African American Women,Hispanic Men,Hispanic Women,Hawaiian or Pacific Islander Men,Hawaiian or Pacific Islander Women,White Men,White Women,Mixed Race Men,Mixed Race Women,Unknown Race Men,Unknown Race Women,Non-Resident Alien Men,Non-Resident Alien Women
454236,2,3641,105,929,0,3,4,45,28,305,4,54,0,2,66,509,3,10,0,0,0,1
454236,3,3641,104,912,0,3,4,45,28,299,4,54,0,2,65,499,3,9,0,0,0,1
454236,4,3641,1,19,0,0,0,0,0,11,0,1,0,1,0,4,1,2,0,0,0,0
454236,5,3641,103,893,0,3,4,45,28,288,4,53,0,1,65,495,2,7,0,0,0,1
454236,11,3641,1,17,0,0,0,0,0,6,0,0,0,0,1,10,0,1,0,0,0,0
454236,19,3641,35,244,0,1,0,14,10,81,1,24,0,1,22,120,2,2,0,0,0,1
454236,20,3641,68,649,0,2,4,31,18,207,3,29,0,0,43,375,0,5,0,0,0,0
454236,22,3641,36,312,0,1,2,17,10,87,1,16,0,1,23,183,0,6,0,0,0,1
454236,23,3641,36,312,0,1,2,17,10,87,1,16,0,1,23,183,0,6,0,0,0,1
454236,24,3641,0,8,0,0,0,0,0,4,0,1,0,1,0,2,0,0,0,0,0,0
454236,25,3641,36,304,0,1,2,17,10,83,1,15,0,0,23,181,0,6,0,0,0,1
454236,39,3641,14,98,0,1,0,2,4,27,1,12,0,0,9,53,0,2,0,0,0,1
454236,40,3641,22,206,0,0,2,15,6,56,0,3,0,0,14,128,0,4,0,0,0,0
454236,42,3641,69,617,0,2,2,28,18,218,3,38,0,1,43,326,3,4,0,0,0,0
454236,43,3641,68,600,0,2,2,28,18,212,3,38,0,1,42,316,3,3,0,0,0,0
454236,44,3641,1,11,0,0,0,0,0,7,0,0,0,0,0,2,1,2,0,0,0,0
454236,45,3641,67,589,0,2,2,28,18,205,3,38,0,1,42,314,2,1,0,0,0,0
454236,51,3641,1,17,0,0,0,0,0,6,0,0,0,0,1,10,0,1,0,0,0,0
454236,59,3641,21,146,0,0,0,12,6,54,0,12,0,1,13,67,2,0,0,0,0,0
454236,60,3641,46,443,0,2,2,16,12,151,3,26,0,0,29,247,0,1,0,0,0,0
454245,1,3641,167,954,0,12,33,85,11,62,39,247,1,5,71,497,12,43,0,3,0,0
454245,2,3641,167,954,0,12,33,85,11,62,39,247,1,5,71,497,12,43,0,3,0,0
454245,3,3641,167,954,0,12,33,85,11,62,39,247,1,5,71,497,12,43,0,3,0,0
454245,4,3641,4,11,0,0,0,0,0,1,0,4,0,0,3,4,1,2,0,0,0,0
454245,5,3641,163,943,0,12,33,85,11,61,39,243,1,5,68,493,11,41,0,3,0,0
454245,19,3641,70,374,0,4,18,34,6,31,20,111,1,4,21,173,4,14,0,3,0,0
454245,20,3641,93,569,0,8,15,51,5,30,19,132,0,1,47,320,7,27,0,0,0,0
454245,22,3641,65,408,0,4,13,32,4,25,18,112,0,3,26,218,4,14,0,0,0,0
454245,23,3641,65,408,0,4,13,32,4,25,18,112,0,3,26,218,4,14,0,0,0,0
454245,24,3641,3,11,0,0,0,0,0,1,0,4,0,0,2,4,1,2,0,0,0,0
454245,25,3641,62,397,0,4,13,32,4,24,18,108,0,3,24,214,3,12,0,0,0,0
454245,39,3641,40,231,0,3,12,19,4,17,12,74,0,3,11,108,1,7,0,0,0,0
454245,40,3641,22,166,0,1,1,13,0,7,6,34,0,0,13,106,2,5,0,0,0,0
454245,42,3641,102,546,0,8,20,53,7,37,21,135,1,2,45,279,8,29,0,3,0,0
454245,43,3641,102,546,0,8,20,53,7,37,21,135,1,2,45,279,8,29,0,3,0,0
454245,44,3641,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
454245,45,3641,101,546,0,8,20,53,7,37,21,135,1,2,44,279,8,29,0,3,0,0
454245,59,3641,30,143,0,1,6,15,2,14,8,37,1,1,10,65,3,7,0,3,0,0
454245,60,3641,71,403,0,7,14,38,5,23,13,98,0,1,34,214,5,22,0,0,0,0
454458,1,3641,11,36,0,0,0,0,1,2,3,13,2,3,5,18,0,0,0,0,0,0
454458,2,3641,11,36,0,0,0,0,1,2,3,13,2,3,5,18,0,0,0,0,0,0
454458,3,3641,11,36,0,0,0,0,1,2,3,13,2,3,5,18,0,0,0,0,0,0
454458,4,3641,1,4,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0
454458,5,3641,10,32,0,0,0,0,1,2,3,11,1,2,5,17,0,0,0,0,0,0
454458,19,3641,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
454458,20,3641,9,32,0,0,0,0,1,2,3,11,0,2,5,17,0,0,0,0,0,0
454458,22,3641,11,36,0,0,0,0,1,2,3,13,2,3,5,18,0,0,0,0,0,0
454458,23,3641,11,36,0,0,0,0,1,2,3,13,2,3,5,18,0,0,0,0,0,0
454458,24,3641,1,4,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0
454458,25,3641,10,32,0,0,0,0,1,2,3,11,1,2,5,17,0,0,0,0,0,0
454458,39,3641,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
454458,40,3641,9,32,0,0,0,0,1,2,3,11,0,2,5,17,0,0,0,0,0,0
454537,1,3641,1,127,0,0,1,4,0,5,0,3,0,0,0,113,0,2,0,0,0,0
454537,2,3641,1,127,0,0,1,4,0,5,0,3,0,0,0,113,0,2,0,0,0,0
454537,3,3641,1,127,0,0,1,4,0,5,0,3,0,0,0,113,0,2,0,0,0,0
454537,4,3641,1,91,0,0,1,2,0,4,0,2,0,0,0,81,0,2,0,0,0,0
454537,5,3641,0,36,0,0,0,2,0,1,0,1,0,0,0,32,0,0,0,0,0,0
454537,20,3641,0,36,0,0,0,2,0,1,0,1,0,0,0,32,0,0,0,0,0,0
454537,22,3641,1,127,0,0,1,4,0,5,0,3,0,0,0,113,0,2,0,0,0,0
454537,23,3641,1,127,0,0,1,4,0,5,0,3,0,0,0,113,0,2,0,0,0,0
454537,24,3641,1,91,0,0,1,2,0,4,0,2,0,0,0,81,0,2,0,0,0,0
454537,25,3641,0,36,0,0,0,2,0,1,0,1,0,0,0,32,0,0,0,0,0,0
454537,40,3641,0,36,0,0,0,2,0,1,0,1,0,0,0,32,0,0,0,0,0,0
454546,1,3641,5,169,0,0,1,8,1,55,2,47,0,3,1,31,0,5,0,20,0,0
454546,2,3641,5,169,0,0,1,8,1,55,2,47,0,3,1,31,0,5,0,20,0,0
454546,3,3641,5,169,0,0,1,8,1,55,2,47,0,3,1,31,0,5,0,20,0,0
454546,4,3641,5,134,0,0,1,6,1,42,2,39,0,3,1,23,0,3,0,18,0,0
454546,5,3641,0,35,0,0,0,2,0,13,0,8,0,0,0,8,0,2,0,2,0,0
454546,20,3641,0,35,0,0,0,2,0,13,0,8,0,0,0,8,0,2,0,2,0,0
454546,22,3641,5,169,0,0,1,8,1,55,2,47,0,3,1,31,0,5,0,20,0,0
454546,23,3641,5,169,0,0,1,8,1,55,2,47,0,3,1,31,0,5,0,20,0,0
454546,24,3641,5,134,0,0,1,6,1,42,2,39,0,3,1,23,0,3,0,18,0,0
454546,25,3641,0,35,0,0,0,2,0,13,0,8,0,0,0,8,0,2,0,2,0,0
454546,40,3641,0,35,0,0,0,2,0,13,0,8,0,0,0,8,0,2,0,2,0,0
454555,1,3641,15,369,1,6,1,9,0,16,3,156,1,3,8,158,1,18,0,3,0,0
454555,2,3641,15,369,1,6,1,9,0,16,3,156,1,3,8,158,1,18,0,3,0,0
454555,3,3641,15,369,1,6,1,9,0,16,3,156,1,3,8,158,1,18,0,3,0,0
454555,4,3641,15,352,1,5,1,9,0,15,3,151,1,3,8,150,1,17,0,2,0,0
454555,5,3641,0,17,0,1,0,0,0,1,0,5,0,0,0,8,0,1,0,1,0,0
454555,20,3641,0,17,0,1,0,0,0,1,0,5,0,0,0,8,0,1,0,1,0,0
454555,22,3641,15,369,1,6,1,9,0,16,3,156,1,3,8,158,1,18,0,3,0,0
454555,23,3641,15,369,1,6,1,9,0,16,3,156,1,3,8,158,1,18,0,3,0,0
454555,24,3641,15,352,1,5,1,9,0,15,3,151,1,3,8,150,1,17,0,2,0,0
454555,25,3641,0,17,0,1,0,0,0,1,0,5,0,0,0,8,0,1,0,1,0,0
454555,40,3641,0,17,0,1,0,0,0,1,0,5,0,0,0,8,0,1,0,1,0,0
454582,1,3641,98,208,12,18,8,3,8,19,6,17,0,1,50,128,0,1,14,21,0,0
454582,2,3641,74,146,8,14,4,1,6,16,6,15,0,1,41,85,0,0,9,14,0,0
454582,3,3641,74,144,8,13,4,1,6,16,6,15,0,1,41,84,0,0,9,14,0,0
454582,5,3641,74,144,8,13,4,1,6,16,6,15,0,1,41,84,0,0,9,14,0,0
454582,11,3641,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
454582,12,3641,24,62,4,4,4,2,2,3,0,2,0,0,9,43,0,1,5,7,0,0
454582,19,3641,13,33,0,0,1,0,0,0,2,4,0,0,10,26,0,0,0,3,0,0
454582,20,3641,61,111,8,13,3,1,6,16,4,11,0,1,31,58,0,0,9,11,0,0
454582,22,3641,31,50,4,4,1,1,2,6,3,8,0,0,15,27,0,0,6,4,0,0
454582,23,3641,31,50,4,4,1,1,2,6,3,8,0,0,15,27,0,0,6,4,0,0
454582,25,3641,31,50,4,4,1,1,2,6,3,8,0,0,15,27,0,0,6,4,0,0
454582,39,3641,7,14,0,0,0,0,0,0,1,3,0,0,6,9,0,0,0,2,0,0
454582,40,3641,24,36,4,4,1,1,2,6,2,5,0,0,9,18,0,0,6,2,0,0
454582,42,3641,43,96,4,10,3,0,4,10,3,7,0,1,26,58,0,0,3,10,0,0
454582,43,3641,43,94,4,9,3,0,4,10,3,7,0,1,26,57,0,0,3,10,0,0
454582,45,3641,43,94,4,9,3,0,4,10,3,7,0,1,26,57,0,0,3,10,0,0
454582,51,3641,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
454582,59,3641,6,19,0,0,1,0,0,0,1,1,0,0,4,17,0,0,0,1,0,0
454582,60,3641,37,75,4,9,2,0,4,10,2,6,0,1,22,40,0,0,3,9,0,0
454607,1,3641,15,425,0,1,1,6,5,170,1,40,0,3,7,166,0,22,1,17,0,0
454607,2,3641,15,425,0,1,1,6,5,170,1,40,0,3,7,166,0,22,1,17,0,0
454607,3,3641,15,425,0,1,1,6,5,170,1,40,0,3,7,166,0,22,1,17,0,0
454607,4,3641,1,105,0,1,0,0,0,30,1,16,0,1,0,48,0,8,0,1,0,0
454607,5,3641,14,320,0,0,1,6,5,140,0,24,0,2,7,118,0,14,1,16,0,0
454607,20,3641,14,320,0,0,1,6,5,140,0,24,0,2,7,118,0,14,1,16,0,0
454607,22,3641,15,425,0,1,1,6,5,170,1,40,0,3,7,166,0,22,1,17,0,0
454607,23,3641,15,425,0,1,1,6,5,170,1,40,0,3,7,166,0,22,1,17,0,0
454607,24,3641,1,105,0,1,0,0,0,30,1,16,0,1,0,48,0,8,0,1,0,0
454607,25,3641,14,320,0,0,1,6,5,140,0,24,0,2,7,118,0,14,1,16,0,0
454607,40,3641,14,320,0,0,1,6,5,140,0,24,0,2,7,118,0,14,1,16,0,0
454616,1,3641,159,31,3,0,5,0,18,5,7,4,0,0,115,18,7,2,3,2,1,0
454616,2,3641,159,31,3,0,5,0,18,5,7,4,0,0,115,18,7,2,3,2,1,0
454616,3,3641,153,26,3,0,5,0,17,5,7,4,0,0,110,15,7,1,3,1,1,0
454616,4,3641,33,6,1,0,0,0,4,2,3,1,0,0,20,3,5,0,0,0,0,0
454616,5,3641,120,20,2,0,5,0,13,3,4,3,0,0,90,12,2,1,3,1,1,0
454616,11,3641,6,5,0,0,0,0,1,0,0,0,0,0,5,3,0,1,0,1,0,0
454616,19,3641,32,9,1,0,0,0,3,1,1,2,0,0,26,4,1,1,0,1,0,0
454616,20,3641,88,11,1,0,5,0,10,2,3,1,0,0,64,8,1,0,3,0,1,0
454616,22,3641,111,19,3,0,4,0,11,4,5,4,0,0,80,11,5,0,2,0,1,0
454616,23,3641,111,19,3,0,4,0,11,4,5,4,0,0,80,11,5,0,2,0,1,0
454616,24,3641,24,5,1,0,0,0,2,2,2,1,0,0,15,2,4,0,0,0,0,0
454616,25,3641,87,14,2,0,4,0,9,2,3,3,0,0,65,9,1,0,2,0,1,0
454616,39,3641,17,5,1,0,0,0,2,0,0,2,0,0,13,3,1,0,0,0,0,0
454616,40,3641,70,9,1,0,4,0,7,2,3,1,0,0,52,6,0,0,2,0,1,0
454616,42,3641,48,12,0,0,1,0,7,1,2,0,0,0,35,7,2,2,1,2,0,0
454616,43,3641,42,7,0,0,1,0,6,1,2,0,0,0,30,4,2,1,1,1,0,0
454616,44,3641,9,1,0,0,0,0,2,0,1,0,0,0,5,1,1,0,0,0,0,0
454616,45,3641,33,6,0,0,1,0,4,1,1,0,0,0,25,3,1,1,1,1,0,0
454616,51,3641,6,5,0,0,0,0,1,0,0,0,0,0,5,3,0,1,0,1,0,0
454616,59,3641,15,4,0,0,0,0,1,1,1,0,0,0,13,1,0,1,0,1,0,0
454616,60,3641,18,2,0,0,1,0,3,0,0,0,0,0,12,2,1,0,1,0,0,0
454652,1,3641,4,199,0,0,0,0,1,53,0,11,0,0,3,131,0,2,0,2,0,0
454652,2,3641,4,199,0,0,0,0,1,53,0,11,0,0,3,131,0,2,0,2,0,0
454652,3,3641,4,199,0,0,0,0,1,53,0,11,0,0,3,131,0,2,0,2,0,0
454652,4,3641,0,24,0,0,0,0,0,6,0,1,0,0,0,16,0,1,0,0,0,0
454652,5,3641,4,175,0,0,0,0,1,47,0,10,0,0,3,115,0,1,0,2,0,0
454652,20,3641,4,175,0,0,0,0,1,47,0,10,0,0,3,115,0,1,0,2,0,0
454652,22,3641,4,199,0,0,0,0,1,53,0,11,0,0,3,131,0,2,0,2,0,0
454652,23,3641,4,199,0,0,0,0,1,53,0,11,0,0,3,131,0,2,0,2,0,0
454652,24,3641,0,24,0,0,0,0,0,6,0,1,0,0,0,16,0,1,0,0,0,0
454652,25,3641,4,175,0,0,0,0,1,47,0,10,0,0,3,115,0,1,0,2,0,0
454652,40,3641,4,175,0,0,0,0,1,47,0,10,0,0,3,115,0,1,0,2,0,0
454689,1,3641,371,396,4,4,43,20,98,117,26,44,3,1,159,151,0,0,38,59,0,0
454689,2,3641,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
454689,3,3641,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
454689,5,3641,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
454689,12,3641,371,393,4,4,43,20,98,116,26,43,3,1,159,150,0,0,38,59,0,0
454689,19,3641,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
454689,20,3641,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
454689,22,3641,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
454689,23,3641,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
454689,25,3641,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
454689,39,3641,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
454689,40,3641,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
454698,1,3641,398,388,1,0,8,3,29,11,180,339,0,1,179,34,0,0,1,0,0,0
454698,2,3641,398,388,1,0,8,3,29,11,180,339,0,1,179,34,0,0,1,0,0,0
454698,3,3641,398,388,1,0,8,3,29,11,180,339,0,1,179,34,0,0,1,0,0,0
454698,4,3641,67,177,0,0,0,0,4,3,47,164,0,0,16,10,0,0,0,0,0,0
454698,5,3641,331,211,1,0,8,3,25,8,133,175,0,1,163,24,0,0,1,0,0,0
454698,19,3641,210,39,0,0,5,0,12,2,67,29,0,1,125,7,0,0,1,0,0,0
454698,20,3641,121,172,1,0,3,3,13,6,66,146,0,0,38,17,0,0,0,0,0,0
454698,22,3641,398,388,1,0,8,3,29,11,180,339,0,1,179,34,0,0,1,0,0,0
454698,23,3641,398,388,1,0,8,3,29,11,180,339,0,1,179,34,0,0,1,0,0,0
454698,24,3641,67,177,0,0,0,0,4,3,47,164,0,0,16,10,0,0,0,0,0,0
454698,25,3641,331,211,1,0,8,3,25,8,133,175,0,1,163,24,0,0,1,0,0,0
454698,39,3641,210,39,0,0,5,0,12,2,67,29,0,1,125,7,0,0,1,0,0,0
454698,40,3641,121,172,1,0,3,3,13,6,66,146,0,0,38,17,0,0,0,0,0,0
454722,1,3641,12,30,1,1,0,0,1,1,9,26,0,0,0,0,0,0,0,1,1,1
454722,2,3641,12,30,1,1,0,0,1,1,9,26,0,0,0,0,0,0,0,1,1,1
454722,3,3641,12,30,1,1,0,0,1,1,9,26,0,0,0,0,0,0,0,1,1,1
454722,4,3641,4,14,1,1,0,0,0,0,2,12,0,0,0,0,0,0,0,1,1,0
454722,5,3641,8,16,0,0,0,0,1,1,7,14,0,0,0,0,0,0,0,0,0,1
454722,20,3641,8,16,0,0,0,0,1,1,7,14,0,0,0,0,0,0,0,0,0,1
454722,22,3641,9,27,0,1,0,0,0,1,8,23,0,0,0,0,0,0,0,1,1,1
454722,23,3641,9,27,0,1,0,0,0,1,8,23,0,0,0,0,0,0,0,1,1,1
454722,24,3641,3,14,0,1,0,0,0,0,2,12,0,0,0,0,0,0,0,1,1,0
454722,25,3641,6,13,0,0,0,0,0,1,6,11,0,0,0,0,0,0,0,0,0,1
454722,40,3641,6,13,0,0,0,0,0,1,6,11,0,0,0,0,0,0,0,0,0,1
454722,42,3641,3,3,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0
454722,43,3641,3,3,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0
454722,44,3641,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454722,45,3641,2,3,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0
454722,60,3641,2,3,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0
454759,1,3641,24,7,0,0,1,0,19,4,2,3,0,0,2,0,0,0,0,0,0,0
454759,2,3641,24,7,0,0,1,0,19,4,2,3,0,0,2,0,0,0,0,0,0,0
454759,3,3641,24,7,0,0,1,0,19,4,2,3,0,0,2,0,0,0,0,0,0,0
454759,4,3641,6,3,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,0,0
454759,5,3641,18,4,0,0,1,0,14,1,2,3,0,0,1,0,0,0,0,0,0,0
454759,20,3641,18,4,0,0,1,0,14,1,2,3,0,0,1,0,0,0,0,0,0,0
454759,22,3641,16,4,0,0,0,0,14,3,1,1,0,0,1,0,0,0,0,0,0,0
454759,23,3641,16,4,0,0,0,0,14,3,1,1,0,0,1,0,0,0,0,0,0,0
454759,24,3641,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
454759,25,3641,13,1,0,0,0,0,11,0,1,1,0,0,1,0,0,0,0,0,0,0
454759,40,3641,13,1,0,0,0,0,11,0,1,1,0,0,1,0,0,0,0,0,0,0
454759,42,3641,8,3,0,0,1,0,5,1,1,2,0,0,1,0,0,0,0,0,0,0
454759,43,3641,8,3,0,0,1,0,5,1,1,2,0,0,1,0,0,0,0,0,0,0
454759,44,3641,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
454759,45,3641,5,3,0,0,1,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0
454759,60,3641,5,3,0,0,1,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0
454768,1,3641,64,382,1,0,5,22,11,37,28,184,0,2,7,57,4,5,8,74,0,1
454768,2,3641,64,382,1,0,5,22,11,37,28,184,0,2,7,57,4,5,8,74,0,1
454768,3,3641,64,382,1,0,5,22,11,37,28,184,0,2,7,57,4,5,8,74,0,1
454768,4,3641,14,78,1,0,1,2,1,8,6,32,0,0,2,15,1,1,2,19,0,1
454768,5,3641,50,304,0,0,4,20,10,29,22,152,0,2,5,42,3,4,6,55,0,0
454768,20,3641,50,304,0,0,4,20,10,29,22,152,0,2,5,42,3,4,6,55,0,0
454768,22,3641,39,215,0,0,3,13,7,18,16,111,0,1,5,31,4,4,4,36,0,1
454768,23,3641,39,215,0,0,3,13,7,18,16,111,0,1,5,31,4,4,4,36,0,1
454768,24,3641,9,30,0,0,1,1,1,3,4,12,0,0,1,7,1,0,1,6,0,1
454768,25,3641,30,185,0,0,2,12,6,15,12,99,0,1,4,24,3,4,3,30,0,0
454768,40,3641,30,185,0,0,2,12,6,15,12,99,0,1,4,24,3,4,3,30,0,0
454768,42,3641,25,167,1,0,2,9,4,19,12,73,0,1,2,26,0,1,4,38,0,0
454768,43,3641,25,167,1,0,2,9,4,19,12,73,0,1,2,26,0,1,4,38,0,0
454768,44,3641,5,48,1,0,0,1,0,5,2,20,0,0,1,8,0,1,1,13,0,0
454768,45,3641,20,119,0,0,2,8,4,14,10,53,0,1,1,18,0,0,3,25,0,0
454768,60,3641,20,119,0,0,2,8,4,14,10,53,0,1,1,18,0,0,3,25,0,0
454777,1,3641,38,267,0,0,4,34,7,68,10,70,1,3,14,66,2,25,0,0,0,1
454777,2,3641,38,267,0,0,4,34,7,68,10,70,1,3,14,66,2,25,0,0,0,1
454777,3,3641,38,267,0,0,4,34,7,68,10,70,1,3,14,66,2,25,0,0,0,1
454777,4,3641,0,13,0,0,0,1,0,7,0,4,0,0,0,1,0,0,0,0,0,0
454777,5,3641,38,254,0,0,4,33,7,61,10,66,1,3,14,65,2,25,0,0,0,1
454777,20,3641,38,254,0,0,4,33,7,61,10,66,1,3,14,65,2,25,0,0,0,1
454777,22,3641,16,85,0,0,3,7,4,21,1,20,0,0,6,26,2,11,0,0,0,0
454777,23,3641,16,85,0,0,3,7,4,21,1,20,0,0,6,26,2,11,0,0,0,0
454777,24,3641,0,9,0,0,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0,0
454777,25,3641,16,76,0,0,3,7,4,17,1,16,0,0,6,25,2,11,0,0,0,0
454777,40,3641,16,76,0,0,3,7,4,17,1,16,0,0,6,25,2,11,0,0,0,0
454777,42,3641,22,182,0,0,1,27,3,47,9,50,1,3,8,40,0,14,0,0,0,1
454777,43,3641,22,182,0,0,1,27,3,47,9,50,1,3,8,40,0,14,0,0,0,1
454777,44,3641,0,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
454777,45,3641,22,178,0,0,1,26,3,44,9,50,1,3,8,40,0,14,0,0,0,1
454777,60,3641,22,178,0,0,1,26,3,44,9,50,1,3,8,40,0,14,0,0,0,1
454786,1,3641,636,485,7,11,174,39,106,84,123,166,20,6,169,148,13,11,24,20,0,0
454786,2,3641,636,485,7,11,174,39,106,84,123,166,20,6,169,148,13,11,24,20,0,0
454786,3,3641,636,485,7,11,174,39,106,84,123,166,20,6,169,148,13,11,24,20,0,0
454786,4,3641,187,175,1,1,51,14,26,37,36,63,3,1,53,53,8,3,9,3,0,0
454786,5,3641,449,310,6,10,123,25,80,47,87,103,17,5,116,95,5,8,15,17,0,0
454786,19,3641,20,11,1,0,6,1,5,3,2,2,0,0,4,3,0,0,2,2,0,0
454786,20,3641,429,299,5,10,117,24,75,44,85,101,17,5,112,92,5,8,13,15,0,0
454786,22,3641,142,135,0,0,39,9,24,28,27,54,0,1,44,39,3,1,5,3,0,0
454786,23,3641,142,135,0,0,39,9,24,28,27,54,0,1,44,39,3,1,5,3,0,0
454786,24,3641,102,99,0,0,24,6,16,22,20,37,0,1,35,30,3,1,4,2,0,0
454786,25,3641,40,36,0,0,15,3,8,6,7,17,0,0,9,9,0,0,1,1,0,0
454786,39,3641,6,3,0,0,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0
454786,40,3641,34,33,0,0,13,3,7,5,6,16,0,0,8,8,0,0,0,1,0,0
454786,42,3641,494,350,7,11,135,30,82,56,96,112,20,5,125,109,10,10,19,17,0,0
454786,43,3641,494,350,7,11,135,30,82,56,96,112,20,5,125,109,10,10,19,17,0,0
454786,44,3641,85,76,1,1,27,8,10,15,16,26,3,0,18,23,5,2,5,1,0,0
454786,45,3641,409,274,6,10,108,22,72,41,80,86,17,5,107,86,5,8,14,16,0,0
454786,59,3641,14,8,1,0,4,1,4,2,1,1,0,0,3,2,0,0,1,2,0,0
454786,60,3641,395,266,5,10,104,21,68,39,79,85,17,5,104,84,5,8,13,14,0,0
454795,1,3641,98,345,1,8,8,36,9,15,16,69,3,6,41,135,6,30,14,46,0,0
454795,2,3641,98,345,1,8,8,36,9,15,16,69,3,6,41,135,6,30,14,46,0,0
454795,3,3641,98,345,1,8,8,36,9,15,16,69,3,6,41,135,6,30,14,46,0,0
454795,4,3641,16,70,0,1,1,2,0,4,4,21,1,2,7,23,0,5,3,12,0,0
454795,5,3641,82,275,1,7,7,34,9,11,12,48,2,4,34,112,6,25,11,34,0,0
454795,20,3641,82,275,1,7,7,34,9,11,12,48,2,4,34,112,6,25,11,34,0,0
454795,22,3641,61,243,0,6,4,24,8,11,12,57,2,5,23,88,3,23,9,29,0,0
454795,23,3641,61,243,0,6,4,24,8,11,12,57,2,5,23,88,3,23,9,29,0,0
454795,24,3641,13,62,0,1,1,1,0,4,3,20,1,2,5,19,0,5,3,10,0,0
454795,25,3641,48,181,0,5,3,23,8,7,9,37,1,3,18,69,3,18,6,19,0,0
454795,40,3641,48,181,0,5,3,23,8,7,9,37,1,3,18,69,3,18,6,19,0,0
454795,42,3641,37,102,1,2,4,12,1,4,4,12,1,1,18,47,3,7,5,17,0,0
454795,43,3641,37,102,1,2,4,12,1,4,4,12,1,1,18,47,3,7,5,17,0,0
454795,44,3641,3,8,0,0,0,1,0,0,1,1,0,0,2,4,0,0,0,2,0,0
454795,45,3641,34,94,1,2,4,11,1,4,3,11,1,1,16,43,3,7,5,15,0,0
454795,60,3641,34,94,1,2,4,11,1,4,3,11,1,1,16,43,3,7,5,15,0,0
454801,1,3641,48,158,3,9,5,16,10,58,19,49,0,1,9,22,0,0,2,3,0,0
454801,2,3641,48,158,3,9,5,16,10,58,19,49,0,1,9,22,0,0,2,3,0,0
454801,3,3641,48,158,3,9,5,16,10,58,19,49,0,1,9,22,0,0,2,3,0,0
454801,4,3641,9,27,1,2,0,4,2,9,3,10,0,0,2,2,0,0,1,0,0,0
454801,5,3641,39,131,2,7,5,12,8,49,16,39,0,1,7,20,0,0,1,3,0,0
454801,20,3641,39,131,2,7,5,12,8,49,16,39,0,1,7,20,0,0,1,3,0,0
454801,22,3641,48,158,3,9,5,16,10,58,19,49,0,1,9,22,0,0,2,3,0,0
454801,23,3641,48,158,3,9,5,16,10,58,19,49,0,1,9,22,0,0,2,3,0,0
454801,24,3641,9,27,1,2,0,4,2,9,3,10,0,0,2,2,0,0,1,0,0,0
454801,25,3641,39,131,2,7,5,12,8,49,16,39,0,1,7,20,0,0,1,3,0,0
454801,40,3641,39,131,2,7,5,12,8,49,16,39,0,1,7,20,0,0,1,3,0,0
454810,1,3641,3970,8823,76,113,62,87,1354,3474,485,1072,22,46,1566,3036,229,628,94,207,82,160
454810,2,3641,3970,8823,76,113,62,87,1354,3474,485,1072,22,46,1566,3036,229,628,94,207,82,160
454810,3,3641,3970,8823,76,113,62,87,1354,3474,485,1072,22,46,1566,3036,229,628,94,207,82,160
454810,4,3641,2295,5347,42,63,30,51,794,2150,288,663,18,26,866,1793,139,360,72,152,46,89
454810,5,3641,1675,3476,34,50,32,36,560,1324,197,409,4,20,700,1243,90,268,22,55,36,71
